Suburb;Rooms;Type;Method;SellerG;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;BuildingArea;YearBuilt;Lattitude;Longtitude;Regionname;Propertycount
South Yarra;3;h;SP;Jellis;-1.1667687854285165;0.3936986666263973;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.11376113755415075;-0.0004853643256824372;0.0;-0.47941900969828394;0.0710585017522236;Southern Metropolitan;1.697548814469868
South Yarra;1;h;S;Marshall;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.020638859839148874;-0.0004853643256824372;0.0;-0.4239033415153494;-0.040574702795211234;Southern Metropolitan;1.697548814469868
South Yarra;1;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;-0.8520266584401484;-0.46175493345822677;0.07875734344514071;Southern Metropolitan;1.697548814469868
South Yarra;4;u;VB;Other;-1.1667687854285165;0.3936986666263973;1.1260033845091308;0.6734060257575629;-0.90008879371833;0.08227255219090711;-0.0004853643256824372;0.0;-0.3179188840753647;-0.09157952901095803;Southern Metropolitan;1.697548814469868
South Yarra;4;h;PI;Other;-1.1667687854285165;0.3936986666263973;1.1260033845091308;0.6734060257575629;0.2824025611428154;-0.1280683338607683;-0.06418621315500639;-2.923050407292617;-0.34567671816674234;-0.12045018535960232;Southern Metropolitan;1.697548814469868
South Yarra;1;u;VB;Jellis;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.26829304456473463;0.18348521598608583;-0.43525881909823055;-0.046348834065104205;Southern Metropolitan;1.697548814469868
South Yarra;3;h;S;hockingstuart;-1.1667687854285165;0.3936986666263973;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.052516297224068656;-0.0004853643256824372;0.0;-0.4289502204411441;-0.04442412364180655;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;0.6734060257575629;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.3885751890354143;0.0344890037106622;Southern Metropolitan;1.697548814469868
South Yarra;1;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.27339571534997786;-0.16168540882265892;-0.33179780112109836;-0.06559593829726022;Southern Metropolitan;1.697548814469868
South Yarra;3;h;S;hockingstuart;-1.1667687854285165;0.3936986666263973;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.11049809278246606;-0.3422817709507611;-2.0256067827898807;-0.44156741775540664;-0.023252308986352877;Southern Metropolitan;1.697548814469868
South Yarra;1;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.011100728968070517;-0.0004853643256824372;0.0;-0.297731368372455;-0.08291833210639209;Southern Metropolitan;1.697548814469868
South Yarra;1;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.2453310260311402;0.18348521598608583;-0.34820015762959483;-0.10024072591552396;Southern Metropolitan;1.697548814469868
South Yarra;1;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.042978166352990295;-0.25298503220900503;-1.197197283248893;-0.3330595208524798;-0.1781914980566174;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.355770476018242;-0.047311189276753034;Southern Metropolitan;1.697548814469868
South Yarra;3;t;VB;Other;-1.1667687854285165;0.3936986666263973;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.12254625809330187;0.13992061825472185;1.7712700901063116;-0.42011818232111553;-0.07233242477880202;Southern Metropolitan;1.697548814469868
South Yarra;3;h;S;Jellis;-1.1667687854285165;0.3936986666263973;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.11476515133005374;-0.010608169909952725;-2.577879782483872;-0.3822665903782382;-0.05212296533472366;Southern Metropolitan;1.697548814469868
South Yarra;3;h;S;Jellis;-1.1667687854285165;0.3936986666263973;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.12480528908908359;-0.16368829346724892;-1.5423679080576378;-0.3822665903782382;-0.08099362168336795;Southern Metropolitan;1.697548814469868
South Yarra;1;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.28104972152784263;-0.5068560336314036;-0.3961455074239718;0.07971969865678954;Southern Metropolitan;1.697548814469868
South Yarra;2;h;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.13032736485655;-0.19175298278608655;-2.2327091576751275;-0.4466142966811117;-0.054047675758021316;Southern Metropolitan;1.697548814469868
South Yarra;2;u;VB;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.20195832435657296;0.5286558407948305;-0.32548920246392227;0.047961976673472274;Southern Metropolitan;1.697548814469868
South Yarra;1;u;SP;hockingstuart;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.2938063984909507;0.18348521598608583;-0.2863758907895739;-0.07329477999045084;Southern Metropolitan;1.697548814469868
South Yarra;2;h;VB;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.11928321332161718;-0.18154764121560013;-1.197197283248893;-0.43399709936684916;-0.026139374621025845;Southern Metropolitan;1.697548814469868
South Yarra;1;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.26574170917211304;-0.16168540882265892;-0.422641621783968;0.05181139751979407;Southern Metropolitan;1.697548814469868
South Yarra;3;h;PI;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.12681331664088957;-0.1611369580746273;-1.8875385328663825;-0.4567080545325217;-0.06174651745093842;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.1534829518967625;1.288031215374069;-0.3393681195096559;0.013317189055208527;Southern Metropolitan;1.697548814469868
South Yarra;3;h;VB;Marshall;-1.1667687854285165;0.3936986666263973;0.08508262469742256;0.6734060257575629;0.2824025611428154;-0.0003075808771134253;0.05062387951296575;1.3915824028166923;-0.43021194017252556;0.046999621461823446;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;0.051148125137914564;-0.0004853643256824372;0.0;-0.30782512622386504;-0.06752064872055788;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.20961233053443776;0.18348521598608583;-0.350723597092537;-0.04346176843015772;Southern Metropolitan;1.697548814469868
South Yarra;3;h;VB;Jellis;-1.1667687854285165;0.3936986666263973;0.08508262469742256;0.6734060257575629;1.4648939160039607;-0.035448063033717905;-0.0004853643256824372;-2.2327091576751275;-0.4112861442010869;-0.08869246337628506;Southern Metropolitan;1.697548814469868
South Yarra;1;u;PI;Marshall;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.2989090692761939;-1.8875385328663825;-0.417594742858263;0.01716660990180384;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.36334079440679956;0.05662317357803821;Southern Metropolitan;1.697548814469868
South Yarra;2;u;SP;hockingstuart;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.2300230136754106;-2.577879782483872;-0.29142276971527886;-0.07329477999045084;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;0.6734060257575629;0.2824025611428154;4.153799416921488;-0.0004853643256824372;1.21899709041232;-0.3393681195096559;0.013317189055208527;Southern Metropolitan;1.697548814469868
South Yarra;1;u;SP;hockingstuart;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;1.21899709041232;-0.3393681195096559;0.013317189055208527;Southern Metropolitan;1.697548814469868
South Yarra;2;h;PI;Jellis;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.11928321332161718;-0.17389363503773533;-0.8520266584401484;-0.43399709936684916;-0.026139374621025845;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;Ray;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.2325743490680322;0.010899903581713447;-0.3090868459553361;-0.06367122787423608;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.40623926527538184;0.08741854034970664;Southern Metropolitan;1.697548814469868
South Yarra;2;u;VB;Jellis;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.18348521598608583;-0.4516611756068167;0.046999621461823446;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;hockingstuart;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.32548920246392227;-0.04538647885345538;Southern Metropolitan;1.697548814469868
South Yarra;4;h;S;Other;-1.1667687854285165;0.3936986666263973;1.1260033845091308;2.127046755337551;0.2824025611428154;-0.05151228344816567;-0.0004853643256824372;-2.2327091576751275;-0.4567080545325217;0.03545135892231103;Southern Metropolitan;1.697548814469868
South Yarra;3;h;PI;Jellis;-1.1667687854285165;0.3936986666263973;0.08508262469742256;0.6734060257575629;0.2824025611428154;-0.07360058651803135;0.21901201542599155;-1.7149532204620102;-0.42011818232111553;0.07587027781019423;Southern Metropolitan;1.697548814469868
South Yarra;3;h;S;Other;-1.1667687854285165;0.3936986666263973;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.11878120643366567;0.05062387951296575;-2.439811532560374;-0.3936220679611193;0.06720908090562829;Southern Metropolitan;1.697548814469868
South Yarra;3;h;S;Jellis;-1.1667687854285165;0.3936986666263973;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.14086950950353136;-0.0004853643256824372;0.0;-0.3961455074239718;-0.08484304252968974;Southern Metropolitan;1.697548814469868
South Yarra;3;h;PI;Other;-1.1667687854285165;0.3936986666263973;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.07560861406983732;-0.0004853643256824372;0.0;-0.41633302312679193;-0.06559593829726022;Southern Metropolitan;1.697548814469868
South Yarra;1;u;S;Other;-1.1667687854285165;0.3936986666263973;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.3090868459553361;-0.06367122787423608;Southern Metropolitan;1.697548814469868
South Yarra;1;u;S;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;-0.16168540882265892;-0.43525881909823055;-0.09639130506920217;Southern Metropolitan;1.697548814469868
South Yarra;2;h;S;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.12254625809330187;-0.16879096425249213;-2.2327091576751275;-0.4466142966811117;-0.07040771435550436;Southern Metropolitan;1.697548814469868
South Yarra;3;h;S;Marshall;-1.1667687854285165;0.3936986666263973;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.1260603063089623;-0.03101885305092555;1.3225482778549436;-0.4491377361439642;-0.06752064872055788;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;Jellis;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.18665031200084334;0.18348521598608583;-0.31539544461251223;-0.10601485718541694;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.33432124058395085;-0.0896548185879339;Southern Metropolitan;1.697548814469868
South Yarra;3;t;S;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;0.6734060257575629;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.355770476018242;-0.09639130506920217;Southern Metropolitan;1.697548814469868
South Yarra;3;h;SP;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.11802819610173844;-0.010608169909952725;0.8738264656035752;-0.3053016867610125;-0.08195597689474327;Southern Metropolitan;1.697548814469868
South Yarra;2;u;S;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.20450965974919455;0.14896815350521134;-0.4554463348011403;0.05758552878968704;Southern Metropolitan;1.697548814469868
South Yarra;1;u;PI;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;1.5986847777019393;-0.4150713033954105;0.02486545159472095;Southern Metropolitan;1.697548814469868
South Yarra;1;u;S;Other;-1.1667687854285165;0.3936986666263973;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.32801264192677476;-0.02902644025597233;Southern Metropolitan;1.697548814469868
Other;3;u;S;Other;-1.5248446388967243;-1.0951576507261598;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.11776425640006005;0.9773776530461987;-0.18039143334958915;-0.28597528175773046;Southern Metropolitan;0.21596432086347414
Other;1;u;S;Other;-1.5248446388967243;-1.0951576507261598;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;0.2948724692383642;-0.0004853643256824372;1.5641677152210647;-0.26366493562390125;-0.24555636286984725;Southern Metropolitan;0.21596432086347414
Other;3;u;SP;Other;-1.5248446388967243;-1.0951576507261598;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.09735357325908724;1.0464117780079476;-0.22076646475531897;-0.25517991498578846;Southern Metropolitan;0.21596432086347414
Other;2;u;S;Marshall;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.19685565357132975;0.0;-0.18039143334958915;-0.28597528175773046;Southern Metropolitan;0.21596432086347414
Other;2;u;VB;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.17389363503773533;1.3225482778549436;-0.19427035039523313;-0.30810945162483294;Southern Metropolitan;0.21596432086347414
Other;2;u;VB;Marshall;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.10755891482957364;1.21899709041232;-0.22833678314387648;-0.38124844770768224;Southern Metropolitan;0.21596432086347414
Other;4;u;S;Ray;-1.5248446388967243;-1.0951576507261598;1.1260033845091308;2.127046755337551;-0.90008879371833;-0.0003075808771134253;0.05062387951296575;1.0464117780079476;-0.22076646475531897;-0.25517991498578846;Southern Metropolitan;0.21596432086347414
Other;2;u;S;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;1.0464117780079476;-0.2371688212639051;-0.2590293358323838;Southern Metropolitan;0.21596432086347414
Other;2;u;S;Ray;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.13307226875578967;1.21899709041232;-0.17029767549808947;-0.2773140848531645;Southern Metropolitan;0.21596432086347414
Other;2;u;S;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.13562360414841126;1.0464117780079476;-0.2371688212639051;-0.2590293358323838;Southern Metropolitan;0.21596432086347414
Other;2;u;PI;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;0.36891848521120935;-0.0004853643256824372;1.6677189026636883;-0.25609461723534377;-0.25036813892781784;Southern Metropolitan;0.21596432086347414
Other;1;u;S;Other;-1.5248446388967243;-1.0951576507261598;-1.9967588949259938;-0.7802347038224254;0.2824025611428154;0.02730279796021867;-0.20961233053443776;1.4606165277784413;-0.17155939522956054;-0.28020115048783745;Southern Metropolitan;0.21596432086347414
Other;2;u;S;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;0.6734060257575629;-0.90008879371833;0.8099315362765956;-0.0004853643256824372;1.6332018401828137;-0.20562582797811424;-0.27635172964151566;Southern Metropolitan;0.21596432086347414
Other;3;h;S;Other;-1.5248446388967243;-1.0951576507261598;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.24726257911531513;-0.2628787566789791;Southern Metropolitan;0.21596432086347414
Other;4;u;S;Other;-1.5248446388967243;-1.0951576507261598;1.1260033845091308;2.127046755337551;-0.90008879371833;-0.0003075808771134253;0.06082922108345216;1.21899709041232;-0.22076646475531897;-0.25517991498578846;Southern Metropolitan;0.21596432086347414
Other;2;u;PI;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;0.6734060257575629;0.2824025611428154;0.4125930844629892;-0.0004853643256824372;1.7022359651445627;-0.20688754770958534;-0.3177330037410477;Southern Metropolitan;0.21596432086347414
Other;1;u;VB;Other;-1.5248446388967243;-1.0951576507261598;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;0.8099315362765956;-0.0004853643256824372;1.6332018401828137;-0.20562582797811424;-0.27635172964151566;Southern Metropolitan;0.21596432086347414
Other;1;u;VB;Other;-1.5248446388967243;-1.0951576507261598;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.24277969063851862;1.357065340335818;-0.1930086306638517;-0.3177330037410477;Southern Metropolitan;0.21596432086347414
Other;2;h;SP;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.25861805669819626;-0.43610269476975083;Southern Metropolitan;0.21596432086347414
Other;3;u;VB;Other;-1.5248446388967243;-1.0951576507261598;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.12031559179268166;1.0118947155270732;-0.2371688212639051;-0.2590293358323838;Southern Metropolitan;0.21596432086347414
Other;2;u;VB;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;1.5641677152210647;-0.16903595576670802;-0.274427019218218;Southern Metropolitan;0.21596432086347414
Other;3;h;VB;Other;-1.5248446388967243;-1.0951576507261598;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.113510134110175;-0.0004853643256824372;-0.6104072210740271;-0.26114149616104876;-0.4389897604046973;Southern Metropolitan;0.21596432086347414
Other;2;u;S;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.19175298278608655;1.21899709041232;-0.24726257911531513;-0.2628787566789791;Southern Metropolitan;0.21596432086347414
Other;2;u;S;hockingstuart;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;0.6734060257575629;-0.90008879371833;0.5782553574869818;-0.21726633671230258;1.6677189026636883;-0.26114149616104876;-0.2628787566789791;Southern Metropolitan;0.21596432086347414
Other;2;u;S;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;2.127046755337551;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;1.6677189026636883;-0.25609461723534377;-0.25036813892781784;Southern Metropolitan;0.21596432086347414
Other;2;u;PI;Marshall;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;0.6734060257575629;0.2824025611428154;-0.0003075808771134253;-0.20195832435657296;1.7022359651445627;-0.17282111496094196;-0.3273565558572625;Southern Metropolitan;0.21596432086347414
Other;2;u;S;Other;-1.5248446388967243;-1.0951576507261598;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.1509316165041409;1.0118947155270732;-0.1614656373781505;-0.3032976755668623;Southern Metropolitan;0.21596432086347414
Other;1;u;VB;Other;-1.5248446388967243;-1.0951576507261598;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.02641193905059104;-0.2580877029942482;1.21899709041232;-0.2295985028752579;-0.35141543614766263;Southern Metropolitan;0.21596432086347414
Other;3;u;VB;Other;-1.5248446388967243;-1.0951576507261598;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.10245624404433043;0.0;-0.22833678314387648;-0.25710462540908613;Southern Metropolitan;0.21596432086347414
Other;3;h;S;hockingstuart;-0.4165146162570337;-0.995900562902656;0.08508262469742256;-0.7802347038224254;1.4648939160039607;0.009732556881916427;-0.0004853643256824372;-0.5068560336314036;-0.2270750634124054;-1.1193748950179905;Western Metropolitan;-1.4232112472902316
Other;3;h;S;Other;-0.4165146162570337;-0.995900562902656;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.08163269672525522;-0.10245624404433043;0.9083435280844497;-0.2750204132067824;-1.0279511499143605;Western Metropolitan;-1.4232112472902316
Other;2;h;S;Other;-0.4165146162570337;-0.995900562902656;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.0223958839469791;-0.09225090247384403;-0.5068560336314036;-0.3040399670296311;-1.0433488333001948;Western Metropolitan;-1.4232112472902316
Other;2;h;S;Other;-0.4165146162570337;-0.995900562902656;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.03745609058552388;-0.12286692718530326;-0.5068560336314036;-0.21571958582961392;-1.132847867980527;Western Metropolitan;-1.4232112472902316
Other;3;h;S;Other;-0.4165146162570337;-0.995900562902656;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.044986193904796266;-0.14582894571889768;-0.5068560336314036;-0.2649266553552827;-1.0269887947027116;Western Metropolitan;-1.4232112472902316
Other;4;h;VB;Other;-0.4165146162570337;-0.995900562902656;1.1260033845091308;0.6734060257575629;0.2824025611428154;-0.04071913535720858;-0.0004853643256824372;0.0;-0.23590710153243402;-1.166530300387142;Western Metropolitan;-1.4232112472902316
Other;3;h;S;Other;-0.4165146162570337;-0.995900562902656;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.09468487581199403;-0.05398087158451998;-1.8875385328663825;-0.23969226072675762;-1.0548970958394337;Western Metropolitan;-1.4232112472902316
Other;4;h;VB;Other;-0.4165146162570337;-0.995900562902656;1.1260033845091308;0.6734060257575629;0.2824025611428154;-0.06581947975478321;0.014905184016263305;0.8738264656035752;-0.2422157001896101;-1.050085319781463;Western Metropolitan;-1.4232112472902316
Other;3;h;S;Other;-0.4165146162570337;-0.995900562902656;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.07485560373791007;-0.11011025022219524;-2.577879782483872;-0.27375869347531134;-1.0221770186444674;Western Metropolitan;-1.4232112472902316
Other;3;h;S;Other;-0.4165146162570337;-0.995900562902656;-0.9558381351142856;-0.7802347038224254;1.4648939160039607;-0.04824923867648097;-0.0004853643256824372;0.0;-0.20562582797811424;-1.1963633119471615;Western Metropolitan;-1.4232112472902316
Other;4;t;S;Other;-0.4165146162570337;-0.995900562902656;0.08508262469742256;2.127046755337551;0.2824025611428154;-0.09368086203609105;0.3185140957382341;1.736753027625437;-0.21319614636667178;-1.1877021150425957;Western Metropolitan;-1.4232112472902316
Other;4;h;S;hockingstuart;-0.4165146162570337;-0.995900562902656;1.1260033845091308;0.6734060257575629;1.4648939160039607;0.04487303903852091;-0.04632686540665517;-1.5423679080576378;-0.24978601857816765;-1.1020525012088587;Western Metropolitan;-1.4232112472902316
Other;3;h;S;Other;-0.4165146162570337;-0.995900562902656;0.08508262469742256;-0.7802347038224254;0.2824025611428154;0.005967505222280232;-0.0004853643256824372;0.0;-0.21319614636667178;-1.185777404619298;Western Metropolitan;-1.4232112472902316
Other;4;h;S;Other;-0.4165146162570337;-0.995900562902656;1.1260033845091308;0.6734060257575629;3.8298766257262518;0.022784735968655233;0.21390934464074834;1.21899709041232;-0.19679378985817528;-1.1982880223704593;Western Metropolitan;-1.4232112472902316
Other;3;h;S;Other;-0.4165146162570337;-0.995900562902656;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.05427332133189888;-0.0004853643256824372;0.0;-0.23590710153243402;-1.1761538525033568;Western Metropolitan;-1.4232112472902316
Other;3;h;SP;Other;-0.4165146162570337;-0.995900562902656;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.0831387173891097;-0.04632686540665517;-0.8520266584401484;-0.2333836620695815;-1.0693324240138924;Western Metropolitan;-1.4232112472902316
Other;3;h;S;Other;-0.4165146162570337;-0.995900562902656;1.1260033845091308;-0.7802347038224254;0.2824025611428154;-0.029925987266251487;0.9333859253600404;0.010899903581713447;-0.19679378985817528;-1.1886644702542444;Western Metropolitan;-1.4232112472902316
Other;3;h;S;Other;-0.4165146162570337;-0.995900562902656;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.03143200793010597;-0.06418621315500639;-0.5068560336314036;-0.22076646475531897;-1.1289984471339316;Western Metropolitan;-1.4232112472902316
Other;4;h;PI;Other;-0.4165146162570337;-0.995900562902656;1.1260033845091308;0.6734060257575629;0.2824025611428154;-0.06581947975478321;0.014905184016263305;0.8738264656035752;-0.2422157001896101;-1.050085319781463;Western Metropolitan;-1.4232112472902316
Other;2;u;S;hockingstuart;-0.689334314137573;0.8458698444890258;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;-0.7405949941041015;-0.13392315832213889;Southern Metropolitan;1.3213857713112847
Other;1;u;PI;Other;-0.689334314137573;0.8458698444890258;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.2606390383868698;-0.16168540882265892;-0.7115754402812527;-0.163756169882432;Southern Metropolitan;1.3213857713112847
Other;2;u;S;Other;-0.689334314137573;0.8458698444890258;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.20706099514181617;0.18348521598608583;-0.7355481151783965;-0.097353660280851;Southern Metropolitan;1.3213857713112847
Other;2;u;S;hockingstuart;-0.689334314137573;0.8458698444890258;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;0.10134881393306383;-0.0004853643256824372;0.0;-0.7860169044355363;-0.12045018535960232;Southern Metropolitan;1.3213857713112847
